RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer
23764,Fraud-false pretense,201700041871,900,PRESTON AVE,CPD,2017/12/13 14:52:56+00,0952,"Brake, Marc"
23765,Sex Offense - Forcible Rape,201700041873,100,W SOUTH ST,CPD,2017/12/13 14:49:33+00,0949,"Duncan, Timothy"
23766,Missing Person-adult,201700041865,1400,HAMPTON ST,CPD,2017/12/13 13:44:14+00,0844,"Trammell, Ryan"
23767,Misc - Criminal Call,201700041874,200,AZALEA DR,CPD,2017/12/13 12:51:03+00,0751,"Johnston, Ernest"
23768,Larceny - From Motor Vehicle,201700041868,1000,BLENHEIM AVE,CPD,2017/12/13 12:50:50+00,0750,"Johnston, Ernest"
23769,Lost/FoundProperty,201700041838,600,E MARKET ST,CPD,2017/12/13 01:04:18+00,2004,"Waddy, Tremayne"
23770,Larceny - From Motor Vehicle,201700041834,1900,ARLINGTON BLVD,CPD,2017/12/13 00:35:37+00,1935,"Lewis, Joey"
23771,Larceny - From Motor Vehicle,201700041833,1100,FOREST ST,CPD,2017/12/13 00:22:53+00,1922,"Waddy, Tremayne"
23772,Vandalism,201700041830,1400,HAMPTON ST,CPD,2017/12/12 23:44:18+00,1844,"Maisano, Andrew"
23773,Fraud-false pretense,201700041811,1200,LONG ST,CPD,2017/12/12 21:12:47+00,1612,"Wagner, Christopher "
23774,Assist Citizen - Mental/TDO/ECO,201700041797,800,"PRESTON AVE, B",CPD,2017/12/12 18:38:00+00,1338,"Loya, Thomas"
23775,Assist Citizen - Mental/TDO/ECO,201700041790,900,CHARLTON AVE,CPD,2017/12/12 17:42:28+00,1242,"Hulme, Brett"
23776,Assault Intimidation,201700041774,1100,EMMET ST N,CPD,2017/12/12 15:34:56+00,1034,"Belinski, Thomas"
23777,Larceny - Of Veh Parts/Access,201700041766,800,AVON ST,CPD,2017/12/12 14:42:00+00,0942,"Johnston, Ernest"
23778,Animal - Bite,201700041746,1500,GROVE RD,CPD,2017/12/12 08:36:20+00,0336,"Jaeger, Jeffrey"
23779,Robbery - Armed,201700041728,100,E MARKET ST,CPD,2017/12/12 03:19:54+00,2219,"Raines, Christopher"
23780,Animal - Bite,201700041718,800,BLENHEIM AVE,CPD,2017/12/12 01:18:31+00,2018,"Childers, Lynn"
23781,Lost/FoundProperty,201700041692,200,14TH ST NW,CPD,2017/12/11 20:45:02+00,1545,"Burnett, James"
23782,Assist Citizen - Mental/TDO/ECO,201700041682,1200,CEDARS CT,CPD,2017/12/11 20:01:05+00,1501,"Belinski, Thomas"
23783,Larceny - Theft from Building,201700041677,200,"CARLTON RD, 2",CPD,2017/12/11 19:14:14+00,1414,"Johnston, Ernest"
23784,Animal Complaint,201700041661,900,RIVES ST,CPD,2017/12/11 17:13:00+00,1213,"Breeden, Casey"
23785,Suspicious Activity,201700041660,700,PROSPECT AVE,CPD,2017/12/11 15:36:00+00,1036,"Hulme, Brett"
23786,Assist Citizen - Mental/TDO/ECO,201700041641,100,7TH ST NW,CPD,2017/12/11 10:00:00+00,0500,"Byrd, Timothy"
23787,Driving Under the Influence,201700041576,300,8TH ST NW,CPD,2017/12/11 03:37:00+00,2237,"Byrd, Timothy"
23788,Assist Citizen - Mental/TDO/ECO,201700041621,600,E MARKET ST,CPD,2017/12/11 02:32:00+00,2132,"Pittman, Terry"
23789,Assault Intimidation,201700041618,1500,"CARLTON AVE, 17",CPD,2017/12/11 01:17:00+00,2017,"Stayments, Ronald "
23790,Vandalism,201700041614,1400,"VINE ST, A4",CPD,2017/12/11 01:04:00+00,2004,"Pittman, Terry"
23791,Trespass,201700041604,400,"GARRETT ST, C",CPD,2017/12/10 23:30:00+00,1830,"Burchardt, Rudy"
23792,Sex Offense - Forcible Rape,201700041599,1300,W MAIN ST,CPD,2017/12/10 22:32:00+00,1732,"Martin, Thomas"
23793,Larceny - From Motor Vehicle,201700041611,800,BLENHEIM AVE,CPD,2017/12/10 22:00:00+00,1700,"Pittman, Terry"
23794,Lost/FoundProperty,201700041598,800,"HARDY DR, E",CPD,2017/12/10 20:32:00+00,1532,"Martin, Thomas"
23795,Towed Vehicle,201700041596,200,E HIGH ST,CPD,2017/12/10 20:12:00+00,1512,"Duncan, Timothy"
23796,Driving Under the Influence,201700041578,1400,CHERRY AVE,CPD,2017/12/10 17:11:00+00,1211,"Fortune, Clifford"
23797,Larceny - Theft from Building,201700041592,1400,UNIVERSITY AVE,CPD,2017/12/10 16:58:00+00,1158,"McNerney, Todd"
23798,Sex Offense - Forcible Rape,201700041585,200,"15TH ST NW, 2B",CPD,2017/12/10 16:25:00+00,1125,"Bayles, Shawn"
23799,Larceny - All Other,201700041582,300,E MAIN ST,CPD,2017/12/10 14:12:00+00,0912,"Duncan, Timothy"
23800,Driving Under the Influence,201700041551,800,PARK ST,CPD,2017/12/10 08:38:00+00,0338,"Newton, Arla"
23801,Phone Calls - Threat or Obscene,201700041567,400,"GARRETT ST, C",CPD,2017/12/10 08:28:00+00,0328,"Huber, Christopher"
23802,Drunkeness DIP,201700041559,200,W WATER ST,CPD,2017/12/10 08:02:00+00,0302,"Fink, James"
23803,Drug/Narcotics Violation,201700041547,500,E MAIN ST,CPD,2017/12/10 05:30:00+00,0030,"Maisano, Andrew"
23804,Assist Citizen - Mental/TDO/ECO,201700041517,700,"PROSPECT AVE, F",CPD,2017/12/10 02:53:00+00,2153,"Hudson, Michael"
23805,Larceny - Theft from Building,201700041508,100,MAURY AVE,CPD,2017/12/10 02:00:00+00,2100,"Burchardt, Rudy"
23806,Driving Under the Influence,201700041518,1800,MONTICELLO RD,CPD,2017/12/10 01:19:00+00,2019,"Pittman, Terry"
23807,Phone Calls - Annoying,201700041506,800,E MARKET ST,CPD,2017/12/09 22:17:00+00,1717,"Byrd, Timothy"
23808,Drug/Narcotics Violation,201700041497,600,FOREST ST,CPD,2017/12/09 20:42:00+00,1542,"Burnett, James"
23809,Towed Vehicle,201700041498,600,PRESTON AVE,CPD,2017/12/09 19:39:00+00,1439,"Loya, Thomas"
23810,Vandalism,201700041476,1600,JEFFERSON PARK AVE,CPD,2017/12/09 18:13:00+00,1313,"Belinski, Thomas"
23811,Larceny - Theft from Building,201700041470,700,PROSPECT AVE,CPD,2017/12/09 11:55:00+00,0655,"Gower, Charles"
23812,Burglary,201700041443,1100,"MONTROSE AVE, A",CPD,2017/12/09 10:04:00+00,0504,"Blackwell, Ryan"
23813,Traffic Stops,201700041461,1200,ALTAVISTA AVE,CPD,2017/12/09 10:00:00+00,0500,"Roberts, David"
23814,Assist Citizen - Mental/TDO/ECO,201700041440,600,MOSELEY DR,CPD,2017/12/09 09:36:00+00,0436,"Gower, Charles"
23815,Assault Simple,201700041454,500,"1ST ST S, 603",CPD,2017/12/09 09:33:00+00,0433,"Blackwell, Ryan"
23816,Towed Vehicle,201700041465,1200,ALTAVISTA AVE,CPD,2017/12/09 09:00:00+00,0400,"Roberts, David"
23817,Larceny - Shoplifitng,201700041393,500,W MAIN ST,CPD,2017/12/09 06:45:00+00,0145,"Raines, Christopher"
23818,Driving Under the Influence,201700041445,1000,PRESTON AVE,CPD,2017/12/09 06:30:00+00,0130,"Stein, Nathan"
23819,Shots Fired/Illegal Hunting,201700041436,500,ROCKLAND AVE,CPD,2017/12/09 05:14:00+00,0014,"Blackwell, Ryan"
23820,Shots Fired/Illegal Hunting,201700041420,200,10TH ST NW,CPD,2017/12/09 05:01:00+00,0001,"Raines, Christopher"
23821,Drug/Narcotics Violation,201700041407,200,DICE ST,CPD,2017/12/09 03:30:00+00,2230,"Thomas, Eric"
23822,Assist Agency - Backup/Assist,201700041395,,I 64 MM120,CPD,2017/12/09 00:08:00+00,1908,"Huber, Christopher"
23823,Fraud-impersonation,201700041389,1000,COTTONWOOD RD,CPD,2017/12/08 22:00:00+00,1700,"Marshall, Shawn"
23824,Hit and Run,201700041386,1100,5TH ST SW,CPD,2017/12/08 21:00:00+00,1600,"Ketchum, Eric"
23825,Death Investigation - DOA,201700041346,1300,WELLFORD ST,CPD,2017/12/08 18:00:00+00,1300,"Bowlin, Jacob"
23826,Larceny - Theft from Building,201700041359,300,E MAIN ST,CPD,2017/12/08 17:42:00+00,1242,"Barredo, Michael"
23827,Forgery/Counterfeiting,201700041225,400,E MAIN ST,CPD,2017/12/08 17:35:00+00,1235,"Stutzman, David "
23828,Assault Simple,201700041370,200,4TH ST NW,CPD,2017/12/08 17:11:00+00,1211,"Cole, Richard"
23829,Burglary,201700041349,800,"CABELL AVE, I",CPD,2017/12/08 16:29:00+00,1129,"Loya, Thomas"
23830,Fraud-false pretense,201700041368,100,"NORWICH ST, 210",CPD,2017/12/08 16:06:00+00,1106,"Zhang, Kai"
23831,Assist Citizen - Mental/TDO/ECO,201700041325,100,"LAUREL CIRCLE, A",CPD,2017/12/08 13:01:00+00,0801,"Gower, Charles"
23832,Burglary,201700041338,100,E HIGH ST,CPD,2017/12/08 11:30:00+00,0630,"Stein, Nathan"
23833,Drug/Narcotics Violation,201700041337,800,HARDY DR,CPD,2017/12/08 11:26:00+00,0626,"Fink, James"
23834,Larceny - From Motor Vehicle,201700041331,900,E WATER ST,CPD,2017/12/08 07:23:00+00,0223,"Freivald, Jon"
23835,Drug/Narcotics Violation,201700041313,300,10 1/2 ST NW,CPD,2017/12/08 06:18:00+00,0118,"Lewis, Joey"
23836,Towed Vehicle,201700041320,300,10 1/2 ST NW,CPD,2017/12/08 04:40:00+00,2340,"Fink, James"
23837,Larceny - From Motor Vehicle,201700041311,1000,BIRDWOOD RD,CPD,2017/12/08 04:15:00+00,2315,"Burchardt, Rudy"
23838,Hit and Run,201700041295,100,CARLTON RD,CPD,2017/12/08 04:07:00+00,2307,"Wagner, Christopher "
23839,Assault Aggravated,201700041314,700,E MAIN ST,CPD,2017/12/08 03:37:00+00,2237,"Freivald, Jon"
23840,Larceny - Shoplifitng,201700041286,1100,EMMET ST N,CPD,2017/12/08 01:25:00+00,2025,"Arreguin, Arron"
23841,Larceny - Shoplifitng,201700041275,500,W MAIN ST,CPD,2017/12/08 01:11:00+00,2011,"Wu, Tsun"
23842,Towed Vehicle,201700041284,1000,MONTICELLO RD,CPD,2017/12/08 00:38:00+00,1938,"Wu, Tsun"
23843,Found/Recovered Property,201700041258,1300,W MAIN ST,CPD,2017/12/07 21:32:00+00,1632,"Waddy, Tremayne"
23844,Embezzelment,201700041265,100,14TH ST NW,CPD,2017/12/07 20:17:00+00,1517,"Quinlan, Richard"
23845,Embezzelment,201700041257,100,14TH ST NW,CPD,2017/12/07 20:17:00+00,1517,"Quinlan, Richard"
23846,Assist Citizen - Mental/TDO/ECO,201700041227,200,W MARKET ST,CPD,2017/12/07 20:14:00+00,1514,"Barredo, Michael"
23847,Towed Vehicle,201700041251,900,NASSAU ST,CPD,2017/12/07 19:31:00+00,1431,"Sipe, Larry"
23848,Vandalism,201700041213,300,4TH ST SE,CPD,2017/12/07 16:00:00+00,1100,"Marshall, Shawn"
23849,Embezzelment,201700041214,100,SEMINOLE CT,CPD,2017/12/07 15:50:00+00,1050,"Ketchum, Eric"
23850,Misc - Criminal Call,201700041206,1500,CARLTON AVE,CPD,2017/12/07 15:30:00+00,1030,"Trammell, Ryan"
23851,Larceny - Theft from Building,201700041211,200,EMMET ST S,CPD,2017/12/07 14:23:00+00,0923,"McNerney, Todd"
23852,Larceny - Theft from Building,201700041208,1100,E MARKET ST,CPD,2017/12/07 14:08:00+00,0908,"Barredo, Michael"
23853,Liquor Law Violation,201700041201,1400,UNIVERSITY AVE,CPD,2017/12/07 08:40:00+00,0340,"Stein, Nathan"
23854,Stolen Property Offenses,201700041191,1800,MONTICELLO RD,CPD,2017/12/07 06:43:00+00,0143,"Wu, Tsun"
23855,Suspicious Activity,201700041166,1400,BRANDON AVE,CPD,2017/12/07 05:30:00+00,0030,"Davis, Charles"
23856,Larceny - All Other,201700041148,600,ROCK CREEK RD,CPD,2017/12/07 03:30:00+00,2230,"Houchens, Logan"
23857,Towed Vehicle,201700041178,800,CYNTHIANNA AVE,CPD,2017/12/07 02:25:00+00,2125,"Martin, Thomas"
23858,Hit and Run,201700041181,1600,JEFFERSON PARK AVE,CPD,2017/12/07 02:22:00+00,2122,"Quinlan, Richard"
23859,Assist Citizen - Mental/TDO/ECO,201700041155,1500,"GREEN ST, 3",CPD,2017/12/07 01:04:00+00,2004,"Wu, Tsun"
23860,Disorderly Conduct,201700041126,900,RIVES ST,CPD,2017/12/06 23:00:00+00,1800,"Marshall, Shawn"
23861,Lost/FoundProperty,201700041144,600,E MARKET ST,CPD,2017/12/06 22:25:00+00,1725,"Waddy, Tremayne"
23862,Drug/Narcotics Violation,201700041135,500,"STONEHENGE AVE, B",CPD,2017/12/06 22:00:00+00,1700,"Thomas, Eric"
23863,Suspicious Activity,201700041137,800,HARDY DR,CPD,2017/12/06 21:39:00+00,1639,"Loya, Thomas"
23864,Found/Recovered Property,201700041122,2000,HOLIDAY DR,CPD,2017/12/06 19:57:00+00,1457,"Barredo, Michael"
23865,Motor Vehicle Theft,201700040969,900,ANDERSON ST,CPD,2017/12/06 19:30:00+00,1430,"Sorokti, Craig"
23866,Suspicious Activity,201700041121,500,E MAIN ST,CPD,2017/12/06 17:15:00+00,1215,"Hudson, Michael"
23867,Larceny - All Other,201700041091,400,13TH ST NW,CPD,2017/12/06 14:30:00+00,0930,"Bowlin, Jacob"
23868,Larceny - All Other,201700041087,1500,"CARLTON AVE, 23",CPD,2017/12/06 13:46:00+00,0846,"Johnston, Ernest"
23869,Assault Intimidation,201700041041,600,NORTH AVE,CPD,2017/12/06 09:15:00+00,0415,"Raines, Christopher"
23870,Driving Under the Influence,201700041065,1100,WERTLAND ST,CPD,2017/12/06 09:00:00+00,0400,"Raines, Christopher"
23871,Larceny - All Other,201700041072,300,15TH ST NW,CPD,2017/12/06 08:56:00+00,0356,"Adams, Jonathan"
23872,Larceny - From Motor Vehicle,201700041042,700,PRESTON AVE,CPD,2017/12/06 04:45:00+00,2345,"Davis, Charles"
23873,Larceny - From Motor Vehicle,201700041040,700,PRESTON AVE,CPD,2017/12/06 03:30:00+00,2230,"Davis, Charles"
23874,Vandalism,201700041034,700,PRESTON AVE,CPD,2017/12/06 03:00:00+00,2200,"Davis, Charles"
23875,Unauthorized Use of Motor Veh,201700041052,200,FAIRWAY AVE,CPD,2017/12/06 02:55:00+00,2155,"Raines, Christopher"
23876,Hit and Run,201700041044,2400,JEFFERSON PARK AVE,CPD,2017/12/06 02:01:00+00,2101,"Chan, William"
23877,Larceny - Shoplifitng,201700040990,1100,EMMET ST N,CPD,2017/12/06 01:00:00+00,2000,"Burchardt, Rudy"
23878,Hit and Run,201700041025,500,RIDGE ST,CPD,2017/12/06 00:03:00+00,1903,"Wu, Tsun"
23879,Assault Aggravated,201700041005,800,"HARDY DR, B",CPD,2017/12/05 22:00:00+00,1700,
23880,Hit and Run,201700041014,100,E SOUTH ST,CPD,2017/12/05 21:22:00+00,1622,"Quinlan, Richard"
23881,Assault Simple,201700041006,900,RAYMOND ST,CPD,2017/12/05 21:17:00+00,1617,"Waddy, Tremayne"
23882,Hit and Run,201700040995,200,MONTICELLO AVE,CPD,2017/12/05 19:20:00+00,1420,"Johnston, Ernest"
23883,Towed Vehicle,201700041001,900,1ST ST S,CPD,2017/12/05 19:17:00+00,1417,"Sipe, Larry"
23884,Animal - Bite,201700040981,500,"1ST ST S, 507",CPD,2017/12/05 18:35:00+00,1335,"Breeden, Casey"
23885,Larceny - Shoplifitng,201700040993,1100,EMMET ST N,CPD,2017/12/05 18:30:00+00,1330,"Burnett, James"
23886,Larceny - Of Veh Parts/Access,201700040975,500,1ST ST S,CPD,2017/12/05 15:04:00+00,1004,"Zhang, Kai"
23887,Hit and Run,201700040967,200,"14TH ST NW, 4",CPD,2017/12/05 13:07:00+00,0807,"Cundiff, Ross"
23888,Assault Simple,201700040952,2300,"N BERKSHIRE RD, B",CPD,2017/12/05 10:00:00+00,0500,"Sprouse, David"
23889,Hit and Run,201700040956,300,QUARRY RD,CPD,2017/12/05 09:10:00+00,0410,"Thomas, Christopher"
23890,Suspicious Activity,201700040941,200,W WATER ST,CPD,2017/12/05 04:35:00+00,2335,"Raines, Christopher"
23891,Hit and Run,201700040924,600,E HIGH ST,CPD,2017/12/05 04:30:00+00,2330,"Raines, Christopher"
23892,Assault Simple,201700040948,2100,"MICHIE DR, 14",CPD,2017/12/05 04:00:00+00,2300,"Davis, Charles"
23893,Assault Intimidation,201700040921,300,CARLTON RD,CPD,2017/12/05 02:40:00+00,2140,"Harvey, Bradley"
23894,Suspicious Activity,201700040940,200,SHAMROCK RD,CPD,2017/12/05 02:35:00+00,2135,"Waddy, Tremayne"
23895,Lost/FoundProperty,201700040920,600,E MARKET ST,CPD,2017/12/04 23:19:00+00,1819,"Chan, William"
23896,Phone Calls - Annoying,201700040908,1500,"CARLTON AVE, 17",CPD,2017/12/04 21:58:00+00,1658,"Johnston, Ernest"
23897,Death Investigation - DOA,201700040893,700,PROSPECT AVE,CPD,2017/12/04 20:30:00+00,1530,"Hulme, Brett"
23898,Fraud-impersonation,201700040903,700,ORANGEDALE AVE,CPD,2017/12/04 20:00:00+00,1500,"Arndt, Brian"
23899,Vandalism,201700040882,1500,DAIRY RD,CPD,2017/12/04 19:35:00+00,1435,"Culbreath, Jonathan"
23900,Towed Vehicle,201700040896,200,W SOUTH ST,CPD,2017/12/04 19:13:00+00,1413,"Adldoost, Mohamad"
23901,Suspicious Activity,201700040886,900,HARRIS ST,CPD,2017/12/04 18:45:00+00,1345,"Belinski, Thomas"
23902,Vandalism,201700040895,1300,GORDON AVE,CPD,2017/12/04 18:44:00+00,1344,"Cundiff, Ross"
23903,Animal Complaint,201700040868,1400,PEN PARK RD,CPD,2017/12/04 18:20:00+00,1320,"Breeden, Casey"
23904,Larceny - From Motor Vehicle,201700040891,1500,VIRGINIA AVE,CPD,2017/12/04 18:17:00+00,1317,"Cundiff, Ross"
23905,Larceny - All Other,201700040879,100,"LANKFORD AVE, 8",CPD,2017/12/04 17:31:00+00,1231,"Johnston, Ernest"
23906,Towed Vehicle,201700040877,1700,JEFFERSON PARK AVE,CPD,2017/12/04 16:53:00+00,1153,"Adldoost, Mohamad"
23907,Burglary,201700040876,600,"RUGBY RD, A",CPD,2017/12/04 16:36:00+00,1136,"Cundiff, Ross"
23908,Towed Vehicle,201700040863,400,17TH ST NW,CPD,2017/12/04 14:37:00+00,0937,"Adldoost, Mohamad"
23909,Towed Vehicle,201700040865,400,17TH ST NW,CPD,2017/12/04 14:37:00+00,0937,"Adldoost, Mohamad"
23910,Drug/Narcotics Violation,201700040858,1400,UNIVERSITY AVE,CPD,2017/12/04 13:19:00+00,0819,"Cundiff, Ross"
23911,Assist Citizen - Mental/TDO/ECO,201700040854,100,7TH ST,CPD,2017/12/04 11:51:00+00,0651,"Byrd, Timothy"
23912,Vandalism,201700040850,1400,FLORENCE RD,CPD,2017/12/04 06:28:00+00,0128,"Arreguin, Arron"
23913,Missing Person-adult,201700040842,1500,E HIGH ST,CPD,2017/12/04 05:06:00+00,0006,"Newton, Arla"
23914,Assist Citizen - Mental/TDO/ECO,201700040829,1100,5TH ST SW,CPD,2017/12/04 04:30:00+00,2330,"Houchens, Logan"
23915,Larceny - Theft from Building,201700040834,900,RIVES ST,CPD,2017/12/03 23:59:00+00,1859,"Harvey, Bradley"
23916,Larceny - All Other,201700040824,800,CHERRY AVE,CPD,2017/12/03 23:23:00+00,1823,"Martin, Thomas"
23917,Lost/FoundProperty,201700040822,200,W MAIN ST,CPD,2017/12/03 22:45:00+00,1745,"Jaeger, Jeffrey"
23918,Vandalism,201700040819,400,13TH ST NW,CPD,2017/12/03 22:15:00+00,1715,"Rexrode, Trevor"
23919,Larceny - Theft from Building,201700040811,2100,"MICHIE DR, 130",CPD,2017/12/03 20:31:00+00,1531,"Burnett, James"
23920,Hit and Run,201700040789,100,LANKFORD AVE,CPD,2017/12/03 20:14:00+00,1514,"Sorokti, Craig"
23921,Towed Vehicle,201700040792,100,ALTAMONT CIR,CPD,2017/12/03 17:26:00+00,1226,"Curtis, David"
23922,Vandalism,201700040790,1100,EMMET ST N,CPD,2017/12/03 15:39:00+00,1039,"Burnett, James"
23923,Missing Person-juvenile,201700040774,500,BROWN ST,CPD,2017/12/03 14:06:00+00,0906,"Cundiff, Ross"
23924,Assist Citizen - Mental/TDO/ECO,201700040766,600,W WATER ST,CPD,2017/12/03 12:00:00+00,0700,"Adams, Jonathan"
23925,Hit and Run,201700040770,500,AVON ST,CPD,2017/12/03 08:53:00+00,0353,"Adams, Jonathan"
23926,Sex Offense-forcible fondling,201700040759,1500,GORDON AVE,CPD,2017/12/03 08:51:00+00,0351,"Newton, Arla"
23927,Driving Under the Influence,201700040745,400,GARRETT ST,CPD,2017/12/03 07:02:00+00,0202,"Blank, Alexander"
23928,Larceny - Shoplifitng,201700040700,500,W MAIN ST,CPD,2017/12/03 04:59:00+00,2359,"Elias, Peter"
23929,Towed Vehicle,201700040718,1900,JEFFERSON PARK AVE,CPD,2017/12/03 03:09:00+00,2209,"Pittman, Terry"
23930,Drug/Narcotics Violation,201700040693,1000,E HIGH ST,CPD,2017/12/03 02:03:00+00,2103,"Quinlan, Richard"
23931,Hit and Run,201700040698,1100,MILLMONT ST,CPD,2017/12/03 01:50:00+00,2050,"Burchardt, Rudy"
23932,Towed Vehicle,201700040707,100,GARRETT ST,CPD,2017/12/03 01:39:00+00,2039,"Pittman, Terry"
23933,Towed Vehicle,201700040706,100,GARRETT ST,CPD,2017/12/03 01:30:00+00,2030,"Pittman, Terry"
23934,Towed Vehicle,201700040704,100,GARRETT ST,CPD,2017/12/03 01:13:00+00,2013,"Pittman, Terry"
23935,Towed Vehicle,201700040689,800,PRESTON AVE,CPD,2017/12/02 23:13:00+00,1813,"Elias, Peter"
23936,Hit and Run,201700040642,2500,NAYLOR ST,CPD,2017/12/02 22:30:00+00,1730,"Hulme, Brett"
23937,Death Investigation - DOA,201700040675,700,"CASTALIA ST., B",CPD,2017/12/02 22:11:00+00,1711,"Trammell, Ryan"
23938,Larceny - All Other,201700040653,1000,WERTLAND ST,CPD,2017/12/02 20:45:00+00,1545,"Ketchum, Eric"
23939,Vandalism,201700040655,400,"15TH ST. NW, A",CPD,2017/12/02 17:49:00+00,1249,"Curtis, David"
23940,Found/Recovered Property,201700040652,200,E MAIN ST,CPD,2017/12/02 15:55:00+00,1055,"Cundiff, Ross"
23941,Vandalism,201700040649,100,CHANCELLOR ST,CPD,2017/12/02 15:31:00+00,1031,"Curtis, David"
23942,Hit and Run,201700040645,500,10 1/2 ST NW,CPD,2017/12/02 14:00:00+00,0900,"Ketchum, Eric"
23943,Vandalism,201700040638,1000,WERTLAND ST,CPD,2017/12/02 10:30:00+00,0530,"Blackwell, Kyle"
23944,Driving Under the Influence,201700040614,300,MONTEBELLO CIR,CPD,2017/12/02 10:00:00+00,0500,"Stein, Nathan"
23945,Assist Citizen - Mental/TDO/ECO,201700040573,600,E MARKET ST,CPD,2017/12/02 07:45:00+00,0245,"Quinlan, Richard"
23946,Towed Vehicle,201700040626,100,LANKFORD AVE,CPD,2017/12/02 07:23:00+00,0223,"Elias, Peter"
23947,Vandalism,201700040617,,15TH ST NW,CPD,2017/12/02 06:48:00+00,0148,"Burchardt, Rudy"
23948,Towed Vehicle,201700040612,100,MADISON LN,CPD,2017/12/02 06:19:00+00,0119,"Stein, Nathan"
23949,Suspicious Activity,201700040561,100,"ANTOINETTE CT, B",CPD,2017/12/02 05:48:00+00,0048,"Wagner, Christopher "
23950,Vandalism,201700040576,100,E MAIN ST,CPD,2017/12/02 04:00:00+00,2300,"Roberts, David"
23951,Larceny - Theft from Building,201700040549,900,HARRIS ST,CPD,2017/12/02 02:40:00+00,2140,"Burchardt, Rudy"
23952,Suspicious Activity,201700040568,100,ROYS PL,CPD,2017/12/02 01:30:00+00,2030,"Wu, Tsun"
23953,Larceny - All Other,201700040567,1400,"MONTICELLO RD, 33",CPD,2017/12/02 01:15:00+00,2015,"Wu, Tsun"
23954,Burglary,201700040499,200,"15TH ST NW, 3",CPD,2017/12/01 20:00:00+00,1500,"Ketchum, Eric"
23955,Drug/Narcotics Violation,201700040525,100,7TH ST SW,CPD,2017/12/01 20:00:00+00,1500,"Trammell, Ryan"
23956,Fraud-impersonation,201700040526,1800,"JEFFERSON PARK AVE, 709",CPD,2017/12/01 19:12:00+00,1412,"Barredo, Michael"
23957,Larceny - From Motor Vehicle,201700040518,700,SHAMROCK RD,CPD,2017/12/01 18:34:00+00,1334,"Barredo, Michael"
23958,Towed Vehicle,201700040523,200,SPRIGG LN,CPD,2017/12/01 18:22:00+00,1322,"Sipe, Larry"
23959,Towed Vehicle,201700040522,200,SPRIGG LN,CPD,2017/12/01 18:22:00+00,1322,"Sipe, Larry"
23960,Towed Vehicle,201700040521,200,SPRIGG LN,CPD,2017/12/01 18:22:00+00,1322,"Sipe, Larry"
23961,Towed Vehicle,201700040511,100,15TH ST NW,CPD,2017/12/01 17:33:00+00,1233,"Sipe, Larry"
23962,Fraud-impersonation,201700040386,1000,COTTONWOOD RD,CPD,2017/12/01 16:14:00+00,1114,"Barredo, Michael"
23963,Larceny - Shoplifitng,201700040475,1500,UNIVERSITY AVE,CPD,2017/12/01 11:13:00+00,0613,"Adams, Jonathan"
23964,Robbery/Conversion,201700040463,800,E MARKET ST,CPD,2017/12/01 05:15:00+00,0015,"Freivald, Jon"
23965,Vandalism,201700040459,400,COMMERCE ST,CPD,2017/12/01 05:13:00+00,0013,"Waddy, Tremayne"
23966,Larceny - Shoplifitng,201700040409,200,ZAN RD,CPD,2017/12/01 02:50:00+00,2150,"Quinlan, Richard"
23967,Towed Vehicle,201700040440,100,E WATER ST,CPD,2017/12/01 02:30:00+00,2130,"Wu, Tsun"
23968,Death Investigation - DOA,201700040399,900,MONTROSE AVE,CPD,2017/11/30 21:34:00+00,1634,"Woodzell, Logan"
23969,Disorderly Conduct,201700040400,1000,BIRDWOOD RD,CPD,2017/11/30 20:57:00+00,1557,"Sorokti, Craig"
23970,Animal Complaint,201700040393,100,CHANCELLOR ST,CPD,2017/11/30 20:13:00+00,1513,"Breeden, Casey"
23971,Fraud-wire fraud,201700040396,1800,JEFFERSON PARK AVE,CPD,2017/11/30 19:39:00+00,1439,"Zhang, Kai"
23972,Traffic Stops,201700040387,800,BOLLING AVE,CPD,2017/11/30 19:30:00+00,1430,"Thomas, Eric"
23973,Larceny - Theft from Building,201700040394,400,14TH ST NW,CPD,2017/11/30 19:30:00+00,1430,"McNerney, Todd"
23974,Suspicious Activity,201700040389,1300,"CARLTON AVE, 306",CPD,2017/11/30 18:50:00+00,1350,"Stutzman, David "
23975,Vandalism,201700040381,400,14TH ST NW,CPD,2017/11/30 16:58:00+00,1158,"McNerney, Todd"
23976,Embezzelment,201700040368,600,W MAIN ST,CPD,2017/11/30 16:11:00+00,1111,"Sorokti, Craig"
23977,Fraud-credit card,201700040369,900,HENRY AVE,CPD,2017/11/30 15:30:00+00,1030,"Woodzell, Logan"
23978,Larceny - Theft from Building,201700040365,1300,RUGBY AVE,CPD,2017/11/30 14:18:00+00,0918,"Sorokti, Craig"
23979,Drug/Narcotics Violation,201700040182,1100,HILLTOP RD,CPD,2017/11/30 14:10:00+00,0910,"Salyer, Jill"
23980,Disorderly Conduct,201700040359,600,"DALE AVE, A",CPD,2017/11/30 10:50:00+00,0550,"Stein, Nathan"
23981,Larceny - From Motor Vehicle,201700040354,1000,WERTLAND ST,CPD,2017/11/30 06:30:00+00,0130,"Blackwell, Kyle"
23982,Assault Simple,201700040323,900,2ND ST SE,CPD,2017/11/30 04:07:00+00,2307,"Huber, Christopher"
